Date,Time,predict_Count
19/10/2023,07:00:00,19.77329375197111
19/10/2023,07:15:00,19.694269525048224
19/10/2023,07:30:00,20.93095590094078
19/10/2023,07:45:00,20.654153976106187
19/10/2023,08:00:00,20.638182733976674
19/10/2023,08:15:00,20.05712325463038
19/10/2023,08:30:00,19.73474124049528
19/10/2023,08:45:00,18.82475968431212
19/10/2023,09:00:00,20.926116039522874
19/10/2023,09:15:00,19.915948496104846
19/10/2023,09:30:00,19.811974948769855
19/10/2023,09:45:00,18.299324319702517
19/10/2023,10:00:00,19.26688941151821
19/10/2023,10:15:00,17.69127106118044
19/10/2023,10:30:00,18.26844370541606
19/10/2023,10:45:00,17.632500090943346
19/10/2023,11:00:00,18.232908633976965
19/10/2023,11:15:00,17.828750220308375
19/10/2023,11:30:00,18.171059632507447
