Date,Time,predict_Count
25/04/2023,11:00:00,1.1054633294878047
25/04/2023,11:15:00,1.0669003517816311
25/04/2023,11:30:00,1.1309398133223303
25/04/2023,11:45:00,1.0728172432754983
25/04/2023,12:00:00,1.1437496042039592
25/04/2023,12:15:00,1.071622571262919
25/04/2023,12:30:00,1.1670223218833466
25/04/2023,12:45:00,1.0802163288263373
25/04/2023,13:00:00,1.1135629506681477
25/04/2023,13:15:00,1.0882130062852493
25/04/2023,13:30:00,1.1787980106275315
25/04/2023,13:45:00,1.1397876653091126
26/04/2023,14:00:00,1.1313658714484982
26/04/2023,14:15:00,1.0915723613652653
26/04/2023,14:30:00,1.1396325131406577
26/04/2023,14:45:00,1.1075322597208876
26/04/2023,15:00:00,1.1747106961307971
26/04/2023,15:15:00,1.147938303353849
26/04/2023,15:30:00,1.3541113350894154
26/04/2023,15:45:00,1.203888345953627
26/04/2023,16:00:00,1.1966214401684891
26/04/2023,16:15:00,1.1834822728965193
26/04/2023,16:30:00,1.4203448369929377
26/04/2023,16:45:00,1.3497235478732876
26/04/2023,17:00:00,1.406965494534415
26/04/2023,17:15:00,1.3205435639554721
26/04/2023,17:30:00,1.3775778658476279
26/04/2023,17:45:00,1.2708163987259617
04/05/2023,18:00:00,1.2809179472339893
04/05/2023,18:15:00,0.9520004543280162
04/05/2023,18:30:00,1.319359933218715
04/05/2023,18:45:00,1.2791155422235916
04/05/2023,19:00:00,1.3680395342857505
04/05/2023,19:15:00,1.280725809994346
04/05/2023,19:30:00,1.2329842311386394
04/05/2023,19:45:00,1.1634177217891437
04/05/2023,20:00:00,1.1778794023341612
04/05/2023,20:15:00,1.0739212672712943
04/05/2023,20:30:00,1.1515943990827031
04/05/2023,20:45:00,1.1091275644782592
04/05/2023,21:00:00,1.081274546893175
04/05/2023,21:15:00,1.0408876919162116
04/05/2023,21:30:00,1.0573140122095053
04/05/2023,21:45:00,1.0055531412011414
03/05/2023,06:00:00,8.118213782910829
03/05/2023,06:15:00,7.341353962765236
03/05/2023,06:30:00,10.987897845160948
03/05/2023,06:45:00,9.304544633585678
03/05/2023,07:00:00,10.22202585771048
03/05/2023,07:15:00,11.30527815300695
03/05/2023,07:30:00,12.496451829295538
03/05/2023,07:45:00,11.856289232659064
03/05/2023,08:00:00,13.328512196406315
03/05/2023,08:15:00,13.472095270620237
03/05/2023,08:30:00,12.094834988620544
03/05/2023,08:45:00,9.48017912235239
03/05/2023,09:00:00,10.67729296002802
03/05/2023,09:15:00,10.431442744675836
03/05/2023,09:30:00,9.719502103175618
03/05/2023,09:45:00,9.337004839455346
25/04/2023,10:00:00,9.576642598107533
25/04/2023,10:15:00,8.7934786171494
25/04/2023,10:30:00,9.321248386375407
25/04/2023,10:45:00,8.879755281887725
25/04/2023,11:00:00,8.944832318493896
25/04/2023,11:15:00,9.33822394492772
25/04/2023,11:30:00,9.64293113067759
25/04/2023,11:45:00,9.147350434430718
25/04/2023,12:00:00,9.134260486266053
25/04/2023,12:15:00,9.137164092235189
25/04/2023,12:30:00,9.821171788648869
25/04/2023,12:45:00,9.331806762159362
25/04/2023,13:00:00,9.619882606686433
25/04/2023,13:15:00,9.157945548223859
25/04/2023,13:30:00,9.414165522057731
25/04/2023,13:45:00,8.752056379282166
26/04/2023,14:00:00,9.5211020140374
26/04/2023,14:15:00,10.200467900241904
26/04/2023,14:30:00,10.932091252280445
26/04/2023,14:45:00,8.845020028902603
26/04/2023,15:00:00,11.41707273020307
26/04/2023,15:15:00,11.45284139080499
26/04/2023,15:30:00,10.67361127137981
26/04/2023,15:45:00,9.869598836332196
26/04/2023,16:00:00,11.32947459534448
26/04/2023,16:15:00,11.653893068500134
26/04/2023,16:30:00,12.761598528604752
26/04/2023,16:45:00,12.127076181745984
26/04/2023,17:00:00,12.807965669028002
26/04/2023,17:15:00,15.017640524076233
26/04/2023,17:30:00,16.508470451894418
26/04/2023,17:45:00,16.69058203640396
04/05/2023,18:00:00,13.118581091573306
04/05/2023,18:15:00,9.132203336534493
04/05/2023,18:30:00,12.168734806046855
04/05/2023,18:45:00,11.64411495176093
04/05/2023,19:00:00,11.512848578766567
04/05/2023,19:15:00,10.228185537265814
04/05/2023,19:30:00,9.846909761789462
04/05/2023,19:45:00,9.537816552284065
04/05/2023,20:00:00,9.530785385860332
04/05/2023,20:15:00,8.246289869718398
04/05/2023,20:30:00,8.842716423066381
04/05/2023,20:45:00,8.742557695842246
04/05/2023,21:00:00,9.21946143041459
04/05/2023,21:15:00,7.888684728909468
04/05/2023,21:30:00,8.334143925737083
04/05/2023,21:45:00,7.620891063181992
13/06/2023,06:00:00,1.8611813427785466
13/06/2023,06:15:00,1.8446006674625566
13/06/2023,06:30:00,2.0164643874699415
13/06/2023,06:45:00,2.0510065549862206
13/06/2023,07:00:00,2.253247511299584
13/06/2023,07:15:00,2.3648928483645086
13/06/2023,07:30:00,2.4484418776855756
13/06/2023,07:45:00,2.4801560151794106
13/06/2023,08:00:00,2.414194130661977
13/06/2023,08:15:00,2.571386564623765
13/06/2023,08:30:00,2.4009795133803222
13/06/2023,08:45:00,2.2310823692200987
13/06/2023,09:00:00,2.4801319822925247
13/06/2023,09:15:00,2.360408435544857
13/06/2023,09:30:00,2.2282926342253973
13/06/2023,09:45:00,2.1127609598415558
14/06/2023,10:00:00,2.166985768513049
14/06/2023,10:15:00,1.963894093453744
14/06/2023,10:30:00,2.0817637077000333
14/06/2023,10:45:00,1.983162717357831
14/06/2023,11:00:00,2.0240208546304364
14/06/2023,11:15:00,1.9534149204380213
14/06/2023,11:30:00,2.0437355912213535
14/06/2023,11:45:00,1.9387015623025121
14/06/2023,12:00:00,2.066884325780428
14/06/2023,12:15:00,2.014110758253963
14/06/2023,12:30:00,2.1934142455189827
14/06/2023,12:45:00,2.030262694604005
14/06/2023,13:00:00,2.1205167003329546
14/06/2023,13:15:00,2.0452924210507897
14/06/2023,13:30:00,2.0481809736744134
14/06/2023,13:45:00,2.032936158850889
13/06/2023,14:00:00,2.1263980755092917
13/06/2023,14:15:00,2.0516063168093317
13/06/2023,14:30:00,2.059444278627388
13/06/2023,14:45:00,2.0545298457036743
13/06/2023,15:00:00,2.0679749973915933
13/06/2023,15:15:00,2.1294851545554865
13/06/2023,15:30:00,2.175057503774704
13/06/2023,15:45:00,2.0645704942748924
13/06/2023,16:00:00,2.3391310748354104
13/06/2023,16:15:00,2.224350664091143
13/06/2023,16:30:00,2.311509027536392
13/06/2023,16:45:00,2.2845617624866996
13/06/2023,17:00:00,2.5760488174696135
13/06/2023,17:15:00,2.417816712321222
13/06/2023,17:30:00,2.692860988313827
13/06/2023,17:45:00,2.38849483864738
14/06/2023,18:00:00,2.284657476747492
14/06/2023,18:15:00,1.7203720201992185
14/06/2023,18:30:00,2.4797322366711088
14/06/2023,18:45:00,2.5333370911733866
14/06/2023,19:00:00,2.4722014854214067
14/06/2023,19:15:00,2.4709759195105603
14/06/2023,19:30:00,2.347926223486432
14/06/2023,19:45:00,2.1301310217489537
14/06/2023,20:00:00,2.242992138099726
14/06/2023,20:15:00,2.018431149112255
14/06/2023,20:30:00,2.1362674019597954
14/06/2023,20:45:00,2.0043184014097686
14/06/2023,21:00:00,2.0322516116445306
14/06/2023,21:15:00,1.9309007121891026
14/06/2023,21:30:00,1.9613723892002672
14/06/2023,21:45:00,1.9148376189328926
13/06/2023,06:00:00,16.94280835937016
13/06/2023,06:15:00,19.14050280798675
13/06/2023,06:30:00,21.199565722466804
13/06/2023,06:45:00,22.134734183626108
13/06/2023,07:00:00,31.595461821350845
13/06/2023,07:15:00,43.653718938239415
13/06/2023,07:30:00,49.5333350512662
13/06/2023,07:45:00,53.56904551035558
13/06/2023,08:00:00,48.20527150547076
13/06/2023,08:15:00,50.017140512773366
13/06/2023,08:30:00,37.384164591038356
13/06/2023,08:45:00,39.597621723661995
13/06/2023,09:00:00,37.12938337001795
13/06/2023,09:15:00,27.555416774463332
13/06/2023,09:30:00,20.552012724841017
13/06/2023,09:45:00,21.35652013598639
14/06/2023,10:00:00,19.21683728440871
14/06/2023,10:15:00,18.593924104016054
14/06/2023,10:30:00,19.453555831812643
14/06/2023,10:45:00,17.132208394229313
14/06/2023,11:00:00,18.18554261442748
14/06/2023,11:15:00,18.254168845810504
14/06/2023,11:30:00,18.849804209666942
14/06/2023,11:45:00,19.597067410828565
14/06/2023,12:00:00,18.329137344299124
14/06/2023,12:15:00,20.359329702865843
14/06/2023,12:30:00,18.94853590186876
14/06/2023,12:45:00,18.725540843865137
14/06/2023,13:00:00,18.560177427630347
14/06/2023,13:15:00,17.212325632936132
14/06/2023,13:30:00,20.168685749486656
14/06/2023,13:45:00,16.885831760898522
13/06/2023,14:00:00,17.894876900834976
13/06/2023,14:15:00,17.492971939981555
13/06/2023,14:30:00,19.24498640676557
13/06/2023,14:45:00,19.708377476761314
13/06/2023,15:00:00,19.073369362825794
13/06/2023,15:15:00,18.88428171022862
13/06/2023,15:30:00,19.037554940745643
13/06/2023,15:45:00,19.804693863971192
13/06/2023,16:00:00,22.438456314899284
13/06/2023,16:15:00,21.61857672110312
13/06/2023,16:30:00,24.6216656309776
13/06/2023,16:45:00,22.496355964203058
13/06/2023,17:00:00,24.07252528745737
13/06/2023,17:15:00,26.093397947389104
13/06/2023,17:30:00,25.831662149427817
13/06/2023,17:45:00,25.44170088799954
14/06/2023,18:00:00,22.2047016865879
14/06/2023,18:15:00,17.390116718896365
14/06/2023,18:30:00,25.396293730136883
14/06/2023,18:45:00,23.673394997548165
14/06/2023,19:00:00,23.71495365481415
14/06/2023,19:15:00,20.79469992653113
14/06/2023,19:30:00,22.22989627946759
14/06/2023,19:45:00,18.64432838541305
14/06/2023,20:00:00,20.15296878879549
14/06/2023,20:15:00,17.436886430613256
14/06/2023,20:30:00,17.977933024690625
14/06/2023,20:45:00,17.314968782334613
14/06/2023,21:00:00,17.1025796349031
14/06/2023,21:15:00,17.123234189003586
14/06/2023,21:30:00,16.29141379590982
14/06/2023,21:45:00,15.698033126664345
13/06/2023,06:00:00,1.5624753544030905
13/06/2023,06:15:00,1.5896360432893548
13/06/2023,06:30:00,1.692836606533828
13/06/2023,06:45:00,1.7445240501254742
13/06/2023,07:00:00,1.9165440816321062
13/06/2023,07:15:00,1.9340384274738467
13/06/2023,07:30:00,1.976323353741743
13/06/2023,07:45:00,1.975885515294695
13/06/2023,08:00:00,1.974357621873281
13/06/2023,08:15:00,2.0219234982331646
13/06/2023,08:30:00,1.8633754797547537
13/06/2023,08:45:00,1.8008759899904705
13/06/2023,09:00:00,2.028282407077288
13/06/2023,09:15:00,1.9052648780643726
13/06/2023,09:30:00,1.8953182190828095
13/06/2023,09:45:00,1.750610066372551
14/06/2023,10:00:00,1.795540135467808
14/06/2023,10:15:00,1.692440478432449
14/06/2023,10:30:00,1.8658771863399688
14/06/2023,10:45:00,1.686818136847041
14/06/2023,11:00:00,1.72157083080704
14/06/2023,11:15:00,1.6615155618559019
14/06/2023,11:30:00,1.7844544857320443
14/06/2023,11:45:00,1.6927457319853199
14/06/2023,12:00:00,1.8525408508241075
14/06/2023,12:15:00,1.6688696143140873
14/06/2023,12:30:00,1.7474446809945905
14/06/2023,12:45:00,1.7960500262532024
14/06/2023,13:00:00,1.803647274276218
14/06/2023,13:15:00,1.739663780882666
14/06/2023,13:30:00,1.8599675889531928
14/06/2023,13:45:00,1.7066647791221425
13/06/2023,14:00:00,1.7619096276660424
13/06/2023,14:15:00,1.7223385133265317
13/06/2023,14:30:00,1.8948399043080422
13/06/2023,14:45:00,1.7475208544883072
13/06/2023,15:00:00,1.805618728923658
13/06/2023,15:15:00,1.764467546785469
13/06/2023,15:30:00,1.975185060855604
13/06/2023,15:45:00,1.899556398979825
13/06/2023,16:00:00,1.9381778080937306
13/06/2023,16:15:00,1.9168961883863507
13/06/2023,16:30:00,2.09909765203875
13/06/2023,16:45:00,1.94317903517469
13/06/2023,17:00:00,2.27887384156869
13/06/2023,17:15:00,2.1956364104286954
13/06/2023,17:30:00,2.44540605747096
13/06/2023,17:45:00,2.197590572598203
14/06/2023,18:00:00,2.157816100050293
14/06/2023,18:15:00,1.521908578755002
14/06/2023,18:30:00,2.1651378642859163
14/06/2023,18:45:00,2.1547797942832876
14/06/2023,19:00:00,2.130488542490524
14/06/2023,19:15:00,2.047422969602656
14/06/2023,19:30:00,2.023390871354573
14/06/2023,19:45:00,1.9857026739892982
14/06/2023,20:00:00,1.8830083105543542
14/06/2023,20:15:00,1.8091124460457728
14/06/2023,20:30:00,1.8652471310499472
14/06/2023,20:45:00,1.750038007653195
14/06/2023,21:00:00,1.7744274357761005
14/06/2023,21:15:00,1.7081505186677257
14/06/2023,21:30:00,1.7125403957014698
14/06/2023,21:45:00,1.6287028777125834
13/06/2023,06:00:00,12.809331522682989
13/06/2023,06:15:00,12.206294818635657
13/06/2023,06:30:00,14.433930630084877
13/06/2023,06:45:00,15.070649177649818
13/06/2023,07:00:00,16.128833453546132
13/06/2023,07:15:00,18.073100415080805
13/06/2023,07:30:00,20.240608100789675
13/06/2023,07:45:00,23.678405739698906
13/06/2023,08:00:00,21.307528753302712
13/06/2023,08:15:00,22.694899496981897
13/06/2023,08:30:00,17.186304878842346
13/06/2023,08:45:00,19.182519272122118
13/06/2023,09:00:00,21.889492171946134
13/06/2023,09:15:00,17.344112022255704
13/06/2023,09:30:00,17.029167541519513
13/06/2023,09:45:00,15.936249834878955
14/06/2023,10:00:00,16.345259710895515
14/06/2023,10:15:00,14.242871253673972
14/06/2023,10:30:00,15.09770438649211
14/06/2023,10:45:00,14.010930518414085
14/06/2023,11:00:00,14.872360185405261
14/06/2023,11:15:00,14.166872495591535
14/06/2023,11:30:00,15.6187366322167
14/06/2023,11:45:00,16.4518814713043
14/06/2023,12:00:00,15.795645029761028
14/06/2023,12:15:00,16.869512547745813
14/06/2023,12:30:00,16.76261820426594
14/06/2023,12:45:00,15.720228541904643
14/06/2023,13:00:00,16.20551699984093
14/06/2023,13:15:00,16.907880363954696
14/06/2023,13:30:00,16.067946448142475
14/06/2023,13:45:00,16.371431042274526
13/06/2023,14:00:00,16.039112622690254
13/06/2023,14:15:00,16.960075635895848
13/06/2023,14:30:00,17.024869950563502
13/06/2023,14:45:00,17.208049194803127
13/06/2023,15:00:00,18.49232869833583
13/06/2023,15:15:00,20.330500661097624
13/06/2023,15:30:00,17.746759878187454
13/06/2023,15:45:00,18.70516158819701
13/06/2023,16:00:00,20.111506209757277
13/06/2023,16:15:00,21.516029849591828
13/06/2023,16:30:00,23.25470099973784
13/06/2023,16:45:00,25.857522714572777
13/06/2023,17:00:00,30.7241452205419
13/06/2023,17:15:00,40.52940276668547
13/06/2023,17:30:00,36.609510966136256
13/06/2023,17:45:00,29.628271059236624
14/06/2023,18:00:00,27.97162345437527
14/06/2023,18:15:00,19.72839747368932
14/06/2023,18:30:00,26.985627264750892
14/06/2023,18:45:00,29.43390254257922
14/06/2023,19:00:00,26.208413854796497
14/06/2023,19:15:00,27.244677399516778
14/06/2023,19:30:00,23.0106431738476
14/06/2023,19:45:00,20.604648083317723
14/06/2023,20:00:00,20.057373971078466
14/06/2023,20:15:00,19.01962585483634
14/06/2023,20:30:00,20.39525175130459
14/06/2023,20:45:00,18.64100470845372
14/06/2023,21:00:00,17.245750085915446
14/06/2023,21:15:00,17.04201079863473
14/06/2023,21:30:00,16.42779375206736
14/06/2023,21:45:00,15.021869997506029
25/04/2023,06:00:00,1.0960164946342692
25/04/2023,06:15:00,1.1005662447726998
25/04/2023,06:30:00,1.18745990984964
25/04/2023,06:45:00,1.192092679232881
25/04/2023,07:00:00,1.292606827069123
25/04/2023,07:15:00,1.304405830852477
25/04/2023,07:30:00,1.404582794791569
25/04/2023,07:45:00,1.3860078561682272
25/04/2023,08:00:00,1.3491457839480605
25/04/2023,08:15:00,1.3459437958684668
25/04/2023,08:30:00,1.2900865975029512
25/04/2023,08:45:00,1.2145948646191327
25/04/2023,09:00:00,1.3679683716847395
25/04/2023,09:15:00,1.2849996054689086
25/04/2023,09:30:00,1.295135468968062
25/04/2023,09:45:00,1.2279857746300935
27/04/2023,10:00:00,1.24312157652226
27/04/2023,10:15:00,1.1717417139054285
27/04/2023,10:30:00,1.2099694512476002
27/04/2023,10:45:00,1.1526602639774306
27/04/2023,11:00:00,1.1919097785747905
27/04/2023,11:15:00,1.165489399083217
27/04/2023,11:30:00,1.2354465543358553
27/04/2023,11:45:00,1.1567107915521526
27/04/2023,12:00:00,1.2171513121738413
27/04/2023,12:15:00,1.170647984640335
27/04/2023,12:30:00,1.2419175886011304
27/04/2023,12:45:00,1.180035865450131
27/04/2023,13:00:00,1.2651893404514392
27/04/2023,13:15:00,1.1887714917817616
27/04/2023,13:30:00,1.2220308073034452
27/04/2023,13:45:00,1.1815897450070507
25/04/2023,14:00:00,1.219837880963496
25/04/2023,14:15:00,1.1769325465875506
25/04/2023,14:30:00,1.2287509681786315
25/04/2023,14:45:00,1.178609669668353
25/04/2023,15:00:00,1.2338407533452218
25/04/2023,15:15:00,1.2216088268674865
25/04/2023,15:30:00,1.264193973859722
25/04/2023,15:45:00,1.2157887380723378
25/04/2023,16:00:00,1.3071976224425474
25/04/2023,16:15:00,1.2594338796672542
25/04/2023,16:30:00,1.3435027708750358
25/04/2023,16:45:00,1.3453376719100771
25/04/2023,17:00:00,1.458566407164774
25/04/2023,17:15:00,1.3870142420109421
25/04/2023,17:30:00,1.4853034788704786
25/04/2023,17:45:00,1.3882487135962336
27/04/2023,18:00:00,1.34539403633099
27/04/2023,18:15:00,0.9999202030099553
27/04/2023,18:30:00,1.4412780098663638
27/04/2023,18:45:00,1.4157275143977914
27/04/2023,19:00:00,1.399767742724873
27/04/2023,19:15:00,1.3276968415382524
27/04/2023,19:30:00,1.346920589377573
27/04/2023,19:45:00,1.2709256484792355
27/04/2023,20:00:00,1.2699887370071328
27/04/2023,20:15:00,1.22014991520731
27/04/2023,20:30:00,1.225499557581142
27/04/2023,20:45:00,1.1649564392486245
27/04/2023,21:00:00,1.212526680768042
27/04/2023,21:15:00,1.1370729876868981
27/04/2023,21:30:00,1.1702371592179932
27/04/2023,21:45:00,1.1129481287615668
25/04/2023,06:00:00,8.415951887899105
25/04/2023,06:15:00,8.675074176474832
25/04/2023,06:30:00,9.993165981560844
25/04/2023,06:45:00,10.571481999382192
25/04/2023,07:00:00,11.166612471747062
25/04/2023,07:15:00,13.894232655702478
25/04/2023,07:30:00,14.574656402320548
25/04/2023,07:45:00,13.295482697533862
25/04/2023,08:00:00,14.94641365555197
25/04/2023,08:15:00,12.911162350331036
25/04/2023,08:30:00,12.375344020661128
25/04/2023,08:45:00,11.499644917277072
25/04/2023,09:00:00,13.648054728001993
25/04/2023,09:15:00,11.247174176083183
25/04/2023,09:30:00,11.04294144130318
25/04/2023,09:45:00,10.748151076651263
27/04/2023,10:00:00,10.461591289443655
27/04/2023,10:15:00,9.60605748441091
27/04/2023,10:30:00,9.790441313801404
27/04/2023,10:45:00,9.700306715815563
27/04/2023,11:00:00,9.771397325319615
27/04/2023,11:15:00,9.186822725996064
27/04/2023,11:30:00,9.738251151022071
27/04/2023,11:45:00,9.11762646283621
27/04/2023,12:00:00,9.469262431321377
27/04/2023,12:15:00,9.107473220776964
27/04/2023,12:30:00,10.048948967463641
27/04/2023,12:45:00,9.930688328779997
27/04/2023,13:00:00,10.508826976947946
27/04/2023,13:15:00,9.370340875950909
27/04/2023,13:30:00,9.759433074445141
27/04/2023,13:45:00,9.313731665661946
25/04/2023,14:00:00,9.870291496707448
25/04/2023,14:15:00,9.64861245752886
25/04/2023,14:30:00,9.942411546692682
25/04/2023,14:45:00,9.412661385684656
25/04/2023,15:00:00,10.52031352206036
25/04/2023,15:15:00,9.756063036800551
25/04/2023,15:30:00,10.363990494002758
25/04/2023,15:45:00,10.366393447803727
25/04/2023,16:00:00,11.000828494011369
25/04/2023,16:15:00,11.168663997569514
25/04/2023,16:30:00,11.606293950262144
25/04/2023,16:45:00,11.47098931783521
25/04/2023,17:00:00,11.957475428058673
25/04/2023,17:15:00,11.672531783375518
25/04/2023,17:30:00,12.49969289424003
25/04/2023,17:45:00,11.530974112497546
27/04/2023,18:00:00,10.886226377910031
27/04/2023,18:15:00,8.414910241693777
27/04/2023,18:30:00,12.615027074043534
27/04/2023,18:45:00,11.014156769984472
27/04/2023,19:00:00,11.178883153555688
27/04/2023,19:15:00,11.320575201752634
27/04/2023,19:30:00,10.342562299488884
27/04/2023,19:45:00,10.695578730808732
27/04/2023,20:00:00,10.142436680029256
27/04/2023,20:15:00,9.617677328481928
27/04/2023,20:30:00,9.787135351658469
27/04/2023,20:45:00,9.182621737532045
27/04/2023,21:00:00,9.433283463060283
27/04/2023,21:15:00,8.505574285161801
27/04/2023,21:30:00,8.985868075550044
27/04/2023,21:45:00,8.545964363894178
25/04/2023,06:00:00,0.9322384316985014
25/04/2023,06:15:00,0.9361083113530827
25/04/2023,06:30:00,1.010017430834804
25/04/2023,06:45:00,1.0139579241443453
25/04/2023,07:00:00,1.0994522136930054
25/04/2023,07:15:00,1.109488088916096
25/04/2023,07:30:00,1.2104383760503528
25/04/2023,07:45:00,1.1635637358361344
25/04/2023,08:00:00,1.1626639866534927
25/04/2023,08:15:00,1.1299296640899386
25/04/2023,08:30:00,1.0973085827624578
25/04/2023,08:45:00,1.006399700194251
25/04/2023,09:00:00,1.1788848763137791
